filename,height,width,dimentions
2007_04270110-Figure6-1subFig-1.png,430,444,3
2007_04270110-Figure7-1subFig-13.png,103,155,3
2007_04270110-Figure7-1subFig-5.png,123,154,3
2007_04270110-Figure8-1subFig-4.png,113,151,3
2007_04270110-Figure8-1subFig-5.png,113,127,3
2007_04270110-Figure8-1subFig-6.png,113,151,3
2007_04270111-Figure2-1subFig-1.png,260,165,3
2007_04270111-Figure2-1subFig-2.png,112,120,3
2007_04270111-Figure4-1subFig-1.png,182,225,3
2007_04270111-Figure4-1subFig-3.png,197,215,3
2007_04270112-Figure4-1subFig-1.png,342,438,3
2007_04270114-Figure1-1subFig-1.png,324,436,3
2007_04270115-Figure1-1subFig-2.png,200,237,3
2007_04270115-Table1-1subFig-2.png,226,487,3
2007_04270116-Figure2-1subFig-1.png,221,297,3
2007_04270116-Table2-1subFig-1.png,105,501,3
2007_04270116-Table5-1subFig-1.png,203,501,3
2007_04270117-Figure4-1subFig-3.png,179,129,3
2007_04270118-Figure3-1subFig-1.png,306,400,3
2007_04270118-Table1-1subFig-1.png,237,884,3
2007_04270120-Figure12-1subFig-1.png,219,476,3
2007_04270120-Figure12-1subFig-2.png,249,475,3
2007_04270120-Figure6-1subFig-1.png,202,395,3
2007_04270120-Figure7-1subFig-1.png,123,162,3
2007_04270120-Figure7-1subFig-2.png,124,162,3
2007_04270120-Figure8-1subFig-1.png,197,209,3
2007_04270120-Figure9-1subFig-2.png,185,210,3
2007_04270120-Figure9-1subFig-3.png,193,211,3
2007_04270122-Figure5-1subFig-2.png,92,171,3
2007_04270123-Figure2-1subFig-1.png,145,241,3
2007_04270123-Figure3-1subFig-1.png,150,200,3
2007_04270123-Figure3-1subFig-12.png,151,201,3
2007_04270123-Figure3-1subFig-14.png,151,201,3
2007_04270123-Figure3-1subFig-15.png,151,201,3
2007_04270123-Figure3-1subFig-2.png,151,200,3
2007_04270123-Figure3-1subFig-3.png,151,200,3
2007_04270123-Figure3-1subFig-9.png,151,201,3
2007_04270123-Figure4-1subFig-10.png,151,201,3
2007_04270123-Figure4-1subFig-3.png,150,201,3
2007_04270123-Figure4-1subFig-9.png,150,201,3
2007_04270123-Table1-1subFig-1.png,197,1033,3
2007_04270124-Figure1-1subFig-1.png,250,314,3
2007_04270125-Figure4-1subFig-3.png,287,353,3
2007_04270125-Figure4-1subFig-4.png,294,428,3
2007_04270125-Figure6-1subFig-1.png,337,465,3
2007_04270125-Figure9-1subFig-2.png,166,150,3
2007_04270126-Figure1-1subFig-1.png,165,110,3
2007_04270126-Figure1-1subFig-2.png,169,208,3
2007_04270127-Figure1-1subFig-1.png,222,253,3
2007_04270128-Figure1-1subFig-1.png,258,322,3
2007_04270128-Figure1-1subFig-2.png,259,318,3
2007_04270128-Figure1-1subFig-3.png,258,318,3
2007_04270128-Figure1-1subFig-4.png,259,318,3
2007_04270128-Figure1-1subFig-5.png,258,318,3
2007_04270128-Figure1-1subFig-6.png,259,318,3
2007_04270128-Figure2-1subFig-1.png,301,380,3
2007_04270128-Figure2-1subFig-2.png,301,378,3
2007_04270129-Figure1-1subFig-4.png,216,427,3
2007_04270130-Table1-1subFig-1.png,141,496,3
2007_04270130-Table2-1subFig-1.png,141,496,3
2007_04270131-Figure1-1subFig-1.png,162,114,3
2007_04270131-Figure1-1subFig-3.png,162,113,3
2007_04270131-Figure1-1subFig-4.png,162,114,3
2007_04270131-Figure5-1subFig-2.png,168,113,3
2007_04270131-Figure5-1subFig-4.png,168,113,3
2007_04270132-Figure3-1subFig-1.png,279,393,3
2007_04270132-Figure4-1subFig-1.png,340,493,3
2007_04270132-Figure6-1subFig-1.png,340,493,3
2007_04270132-Figure7-1subFig-1.png,340,493,3
2007_04270132-Table1-1subFig-1.png,360,485,3
2007_04270133-Figure10-1subFig-1.png,365,459,3
2007_04270133-Figure11-1subFig-1.png,155,207,3
2007_04270133-Figure4-1subFig-1.png,468,394,3
2007_04270133-Figure5-1subFig-1.png,155,207,3
2007_04270133-Table1-1subFig-1.png,330,499,3
2007_04270133-Table2-1subFig-1.png,155,487,3
2007_04270133-Table3-1subFig-1.png,229,475,3
2007_04270134-Figure4-1subFig-1.png,404,208,3
2007_04270134-Figure5-1subFig-1.png,155,374,3
2007_04270134-Figure5-1subFig-2.png,174,374,3
2007_04270136-Figure1-1subFig-1.png,292,463,3
2007_04270136-Figure2-1subFig-1.png,386,467,3
2007_04270136-Figure3-1subFig-1.png,321,416,3
2007_04270137-Figure2-1subFig-2.png,169,220,3
2007_04270137-Figure3-1subFig-3.png,216,235,3
2007_04270137-Figure3-1subFig-4.png,216,236,3
2007_04270137-Figure4-1subFig-2.png,184,356,3
2007_04270137-Figure6-1subFig-1.png,277,352,3
2007_04270137-Figure7-1subFig-1.png,121,360,3
2007_04270137-Figure7-1subFig-2.png,156,363,3
2007_04270137-Table2-1subFig-1.png,165,441,3
2007_04270137-Table2-1subFig-2.png,164,441,3
2007_04270137-Table2-1subFig-3.png,165,441,3
2007_04270137-Table3-1subFig-1.png,164,430,3
2007_04270137-Table3-1subFig-2.png,165,430,3
2007_04270137-Table3-1subFig-3.png,164,430,3
2007_04270138-Figure2-1subFig-1.png,245,219,3
2007_04270138-Figure2-1subFig-2.png,246,217,3
2007_04270138-Figure3-1subFig-1.png,347,426,3
2007_04270138-Figure4-1subFig-1.png,348,435,3
2007_04270138-Figure5-1subFig-1.png,348,435,3
2007_04270138-Figure6-1subFig-1.png,348,435,3
2007_04270138-Figure7-1subFig-1.png,348,444,3
2007_04270138-Figure9-1subFig-1.png,356,451,3
2007_04270139-Figure1-1subFig-1.png,178,108,3
2007_04270139-Figure1-1subFig-2.png,210,132,3
2007_04270139-Figure11-1subFig-11.png,153,152,3
2007_04270139-Figure11-1subFig-12.png,153,152,3
2007_04270139-Figure11-1subFig-6.png,153,151,3
2007_04270139-Figure2-1subFig-1.png,254,333,3
2007_04270139-Figure3-1subFig-1.png,100,108,3
2007_04270139-Figure3-1subFig-2.png,100,106,3
2007_04270139-Figure3-1subFig-3.png,151,225,3
2007_04270139-Figure3-1subFig-4.png,100,108,3
2007_04270139-Figure3-1subFig-5.png,100,106,3
2007_04270139-Figure3-1subFig-7.png,100,110,3
2007_04270139-Figure3-1subFig-8.png,100,109,3
2007_04270139-Figure3-1subFig-9.png,151,226,3
2007_04270140-Figure5-1subFig-1.png,242,180,3
2007_04270140-Figure5-1subFig-2.png,242,180,3
2007_04270140-Figure9-1subFig-1.png,214,318,3
2007_04270141-Figure1-1subFig-1.png,252,345,3
2007_04270143-Figure2-1subFig-1.png,212,252,3
2007_04270143-Figure3-1subFig-2.png,269,328,3
2007_04270143-Figure3-1subFig-3.png,267,328,3
2007_04270143-Figure4-1subFig-1.png,251,343,3
2007_04270143-Figure6-1subFig-2.png,144,162,3
2007_04270143-Figure6-1subFig-5.png,130,162,3
2007_04270143-Table2-1subFig-1.png,262,487,3
2007_04270144-Figure4-1subFig-1.png,313,471,3
2007_04270145-Figure11-1subFig-1.png,176,231,3
2007_04270145-Figure11-1subFig-2.png,181,231,3
2007_04270145-Figure11-1subFig-3.png,176,231,3
2007_04270145-Figure11-1subFig-4.png,177,232,3
2007_04270145-Figure4-1subFig-1.png,186,247,3
2007_04270145-Figure4-1subFig-2.png,179,232,3
2007_04270145-Figure5-1subFig-3.png,113,147,3
2007_04270145-Figure6-1subFig-1.png,178,234,3
2007_04270145-Figure6-1subFig-2.png,185,231,3
2007_04270145-Figure7-1subFig-3.png,112,153,3
2007_04270145-Figure8-1subFig-1.png,182,234,3
2007_04270145-Figure8-1subFig-2.png,177,231,3
2007_04270145-Figure8-1subFig-4.png,177,232,3
2007_04270145-Figure9-1subFig-1.png,179,234,3
2007_04270145-Figure9-1subFig-2.png,179,235,3
2007_04270145-Figure9-1subFig-3.png,179,233,3
2007_04270145-Figure9-1subFig-4.png,174,234,3
2007_04270146-Figure3-1subFig-1.png,274,201,3
2007_04270146-Figure3-1subFig-4.png,333,203,3
2007_04270146-Figure3-1subFig-5.png,274,203,3
2007_04270146-Figure3-1subFig-6.png,334,204,3
2007_04270146-Figure3-1subFig-7.png,274,203,3
2007_04270147-Figure2-1subFig-1.png,235,493,3
2007_04270147-Figure3-1subFig-2.png,101,136,3
2007_04270147-Figure6-1subFig-3.png,104,103,3
2007_04270148-Figure2-1subFig-1.png,316,446,3
2007_04270148-Figure2-1subFig-2.png,316,450,3
2007_04270148-Figure5-1subFig-1.png,316,445,3
2007_04270148-Figure5-1subFig-2.png,316,447,3
2007_04270149-Figure2-1subFig-1.png,253,306,3
2007_04270149-Figure2-1subFig-2.png,253,308,3
2007_04270149-Figure2-1subFig-3.png,253,309,3
2007_04270149-Figure3-1subFig-1.png,253,306,3
2007_04270149-Figure3-1subFig-2.png,253,308,3
2007_04270149-Figure3-1subFig-3.png,252,309,3
2007_04270149-Figure4-1subFig-1.png,254,310,3
2007_04270149-Figure4-1subFig-2.png,253,311,3
2007_04270149-Figure4-1subFig-3.png,254,311,3
2007_04270150-Figure2-1subFig-1.png,395,466,3
2007_04270150-Figure4-1subFig-2.png,430,433,3
2007_04270151-Figure5-1subFig-1.png,128,419,3
2007_04270152-Figure11-1subFig-1.png,275,412,3
2007_04270152-Figure13-1subFig-1.png,291,351,3
2007_04270152-Figure14-1subFig-1.png,291,351,3
2007_04270152-Figure5-1subFig-1.png,274,412,3
2007_04270152-Figure6-1subFig-1.png,274,412,3
2007_04270152-Figure8-1subFig-5.png,200,144,3
2007_04270153-Figure1-1subFig-5.png,102,196,3
2007_04270153-Figure7-1subFig-5.png,160,211,3
2007_04270154-Figure2-1subFig-1.png,142,298,3
2007_04270154-Figure4-1subFig-1.png,309,529,3
2007_04270155-Figure2-1subFig-1.png,272,478,3
2007_04270155-Figure3-1subFig-1.png,179,478,3
2007_04270155-Figure6-1subFig-1.png,278,508,3
2007_04270155-Figure7-1subFig-1.png,203,232,3
2007_04270155-Figure7-1subFig-2.png,203,245,3
2007_04270155-Table2-1subFig-1.png,99,410,3
2007_04270156-Figure3-1subFig-1.png,185,155,3
2007_04270156-Figure4-1subFig-2.png,94,268,3
2007_04270156-Figure7-1subFig-1.png,136,132,3
2007_04270156-Figure7-1subFig-2.png,186,297,3
2007_04270157-Figure2-1subFig-1.png,365,394,3
2007_04270157-Figure3-1subFig-1.png,138,344,3
2007_04270157-Figure7-1subFig-1.png,270,292,3
2007_04270157-Figure8-1subFig-1.png,269,291,3
2007_04270158-Figure2-1subFig-1.png,369,381,3
2007_04270158-Figure4-1subFig-1.png,355,428,3
2007_04270159-Figure5-1subFig-1.png,382,432,3
2007_04270159-Figure6-1subFig-1.png,409,425,3
2007_04270159-Figure7-1subFig-12.png,179,188,3
2007_04270159-Figure7-1subFig-13.png,180,188,3
2007_04270159-Figure7-1subFig-2.png,180,286,3
2007_04270160-Figure4-1subFig-2.png,178,200,3
2007_04270160-Figure7-1subFig-1.png,104,213,3
2007_04270160-Figure7-1subFig-2.png,104,214,3
2007_04270161-Figure2-1subFig-2.png,158,99,3
2007_04270161-Figure4-1subFig-1.png,307,489,3
2007_04270161-Figure8-1subFig-1.png,214,227,3
2007_04270161-Figure8-1subFig-2.png,211,228,3
2007_04270161-Figure9-1subFig-1.png,217,237,3
2007_04270161-Figure9-1subFig-2.png,218,240,3
2007_04270161-Table3-1subFig-1.png,467,513,3
2007_04270161-Table3-1subFig-2.png,467,513,3
2007_04270162-Figure6-1subFig-1.png,203,224,3
2007_04270162-Figure6-1subFig-2.png,197,214,3
2007_04270162-Figure7-1subFig-2.png,204,232,3
2007_04270162-Figure9-1subFig-1.png,200,206,3
2007_04270163-Figure10-1subFig-1.png,327,464,3
2007_04270163-Figure7-1subFig-1.png,372,462,3
2007_04270163-Figure8-1subFig-1.png,300,462,3
2007_04270163-Table1-1subFig-1.png,274,468,3
2007_04270164-Figure1-1subFig-2.png,199,242,3
2007_04270164-Figure10-1subFig-2.png,118,165,3
2007_04270164-Figure10-1subFig-5.png,118,165,3
2007_04270164-Figure4-1subFig-1.png,163,242,3
2007_04270164-Figure7-1subFig-1.png,110,165,3
2007_04270164-Figure7-1subFig-10.png,118,165,3
2007_04270164-Figure7-1subFig-12.png,118,165,3
2007_04270164-Figure7-1subFig-2.png,131,165,3
2007_04270164-Figure7-1subFig-3.png,110,165,3
2007_04270164-Figure7-1subFig-4.png,110,165,3
2007_04270164-Figure7-1subFig-5.png,118,165,3
2007_04270164-Figure7-1subFig-6.png,124,165,3
2007_04270164-Figure7-1subFig-8.png,110,165,3
2007_04270164-Figure8-1subFig-1.png,110,165,3
2007_04270164-Figure8-1subFig-2.png,110,165,3
2007_04270164-Figure8-1subFig-3.png,110,165,3
2007_04270164-Figure8-1subFig-4.png,110,165,3
2007_04270164-Figure8-1subFig-5.png,110,165,3
2007_04270164-Figure8-1subFig-6.png,110,165,3
2007_04270164-Table1-1subFig-1.png,135,487,3
2007_04270164-Table2-1subFig-1.png,152,449,3
2007_04270166-Figure1-1subFig-1.png,255,218,3
2007_04270166-Figure2-1subFig-1.png,387,468,3
2007_04270166-Figure2-1subFig-2.png,387,468,3
2007_04270166-Figure3-1subFig-1.png,303,389,3
2007_04270166-Figure4-1subFig-1.png,354,458,3
2007_04270166-Figure5-1subFig-1.png,355,458,3
2007_04270167-Figure11-1subFig-1.png,185,329,3
2007_04270167-Figure11-1subFig-2.png,189,327,3
2007_04270167-Figure11-1subFig-3.png,190,325,3
2007_04270167-Figure2-1subFig-1.png,119,150,3
2007_04270167-Figure2-1subFig-3.png,119,150,3
2007_04270167-Figure5-1subFig-1.png,129,405,3
2007_04270167-Figure7-1subFig-11.png,114,319,3
2007_04270167-Figure7-1subFig-12.png,125,329,3
2007_04270167-Figure7-1subFig-13.png,114,319,3
2007_04270167-Figure7-1subFig-14.png,119,326,3
2007_04270167-Figure7-1subFig-3.png,133,148,3
2007_04270167-Figure7-1subFig-5.png,133,148,3
2007_04270167-Figure7-1subFig-7.png,133,148,3
2007_04270167-Figure7-1subFig-9.png,133,148,3
2007_04270168-Figure3-1subFig-1.png,118,206,3
2007_04270168-Figure4-1subFig-1.png,242,267,3
2007_04270169-Figure10-1subFig-1.png,208,241,3
2007_04270169-Figure10-1subFig-2.png,208,230,3
2007_04270169-Figure13-1subFig-13.png,400,939,3
2007_04270169-Figure14-1subFig-1.png,278,352,3
2007_04270169-Figure4-1subFig-1.png,179,218,3
2007_04270169-Figure4-1subFig-2.png,179,219,3
2007_04270169-Figure5-1subFig-1.png,208,237,3
2007_04270169-Figure5-1subFig-2.png,208,221,3
2007_04270169-Figure6-1subFig-1.png,225,196,3
2007_04270169-Figure6-1subFig-2.png,282,196,3
2007_04270169-Figure6-1subFig-3.png,225,197,3
2007_04270169-Figure6-1subFig-4.png,283,197,3
2007_04270169-Figure9-1subFig-1.png,176,212,3
2007_04270171-Figure1-1subFig-1.png,355,473,3
2007_04270171-Figure2-1subFig-1.png,174,232,3
2007_04270171-Figure2-1subFig-2.png,174,231,3
2007_04270171-Figure4-1subFig-1.png,129,108,3
2007_04270171-Figure4-1subFig-2.png,129,105,3
2007_04270171-Figure4-1subFig-3.png,129,103,3
2007_04270171-Figure7-1subFig-1.png,174,218,3
2007_04270171-Figure7-1subFig-10.png,240,290,3
2007_04270171-Figure7-1subFig-11.png,243,290,3
2007_04270171-Figure7-1subFig-2.png,174,219,3
2007_04270171-Figure7-1subFig-3.png,174,218,3
2007_04270171-Figure7-1subFig-4.png,164,218,3
2007_04270171-Figure7-1subFig-6.png,164,219,3
2007_04270171-Figure7-1subFig-7.png,163,218,3
2007_04270171-Figure7-1subFig-8.png,163,219,3
2007_04270171-Figure8-1subFig-1.png,184,230,3
2007_04270171-Figure8-1subFig-10.png,172,231,3
2007_04270171-Figure8-1subFig-12.png,110,231,3
2007_04270171-Figure8-1subFig-13.png,172,230,3
2007_04270171-Figure8-1subFig-14.png,172,230,3
2007_04270171-Figure8-1subFig-2.png,184,231,3
2007_04270171-Figure8-1subFig-3.png,173,230,3
2007_04270171-Figure8-1subFig-4.png,173,231,3
2007_04270171-Figure8-1subFig-5.png,184,230,3
2007_04270171-Figure8-1subFig-6.png,184,230,3
2007_04270171-Figure8-1subFig-7.png,173,230,3
2007_04270171-Figure8-1subFig-8.png,173,230,3
2007_04270171-Figure8-1subFig-9.png,172,230,3
2007_04270172-Figure7-1subFig-4.png,307,361,3
2007_04270173-Table1-1subFig-1.png,237,415,3
2007_04270174-Figure5-1subFig-8.png,107,143,3
2007_04270174-Figure6-1subFig-1.png,179,236,3
2007_04270175-Figure4-1subFig-1.png,323,306,3
2007_04270175-Figure5-1subFig-1.png,276,350,3
2007_04270175-Figure8-1subFig-1.png,202,171,3
2007_04270175-Figure8-1subFig-2.png,202,170,3
2007_04270175-Figure8-1subFig-3.png,202,170,3
2007_04270175-Figure8-1subFig-4.png,202,258,3
2007_04270175-Figure8-1subFig-5.png,202,170,3
2007_04270175-Figure9-1subFig-2.png,174,231,3
2007_04270176-Figure1-1subFig-2.png,208,206,3
2007_04270176-Figure1-1subFig-4.png,174,200,3
2007_04270176-Figure4-1subFig-1.png,354,507,3
2007_04270177-Figure2-1subFig-5.png,106,139,3
2007_04270177-Figure2-1subFig-7.png,108,140,3
2007_04270177-Figure2-1subFig-8.png,109,140,3
2007_04270177-Figure2-1subFig-9.png,109,141,3
2007_04270177-Figure3-1subFig-1.png,152,196,3
2007_04270177-Figure3-1subFig-2.png,152,198,3
2007_04270177-Figure3-1subFig-3.png,153,196,3
2007_04270177-Figure3-1subFig-4.png,153,198,3
2007_04270177-Figure4-1subFig-1.png,267,1003,3
2007_04270177-Table2-1subFig-1.png,143,506,3
2007_04270178-Figure4-1subFig-1.png,337,428,3
2007_04270178-Figure5-1subFig-1.png,337,430,3
2007_04270178-Figure6-1subFig-6.png,100,103,3
2007_04270178-Table1-1subFig-1.png,129,374,3
2007_04270179-Figure1-1subFig-1.png,719,425,3
2007_04270179-Figure2-1subFig-1.png,171,357,3
2007_04270180-Table1-1subFig-1.png,155,499,3
2007_04270181-Figure10-1subFig-1.png,325,419,3
2007_04270181-Figure6-1subFig-2.png,409,302,3
2007_04270181-Table1-1subFig-1.png,60,889,3
2007_04270182-Figure2-1subFig-1.png,408,1022,3
2007_04270182-Figure4-1subFig-1.png,412,511,3
2007_04270182-Figure6-1subFig-1.png,214,363,3
2007_04270183-Figure1-1subFig-1.png,193,350,3
2007_04270183-Figure2-1subFig-2.png,140,279,3
2007_04270183-Figure3-1subFig-2.png,169,214,3
2007_04270184-Figure3-1subFig-1.png,199,410,3
2007_04270185-Figure1-1subFig-1.png,182,246,3
2007_04270185-Figure6-1subFig-2.png,266,199,3
2007_04270185-Figure7-1subFig-1.png,224,393,3
2007_04270186-Figure10-1subFig-1.png,122,206,3
2007_04270186-Figure11-1subFig-1.png,243,340,3
2007_04270186-Figure12-1subFig-1.png,228,279,3
2007_04270186-Figure14-1subFig-1.png,296,461,3
2007_04270187-Figure4-1subFig-1.png,265,390,3
2007_04270187-Figure7-1subFig-1.png,266,386,3
2007_04270187-Figure9-1subFig-1.png,276,399,3
2007_04270187-Figure9-1subFig-2.png,278,399,3
2007_04270188-Figure1-1subFig-1.png,210,352,3
2007_04270188-Figure1-1subFig-2.png,205,136,3
2007_04270188-Figure13-1subFig-1.png,121,158,3
2007_04270188-Figure13-1subFig-2.png,121,158,3
2007_04270188-Figure3-1subFig-1.png,164,204,3
2007_04270188-Figure4-1subFig-1.png,303,360,3
2007_04270188-Figure5-1subFig-1.png,150,253,3
2007_04270188-Figure6-1subFig-1.png,179,247,3
2007_04270188-Figure7-1subFig-1.png,179,128,3
2007_04270188-Figure8-1subFig-1.png,141,240,3
2007_04270188-Figure9-1subFig-1.png,129,221,3
2007_04270188-Figure9-1subFig-2.png,129,222,3
2007_04270189-Figure6-1subFig-1.png,655,492,3
2007_04270189-Figure8-1subFig-6.png,236,236,3
2007_04270190-Figure2-1subFig-1.png,180,147,3
2007_04270190-Figure5-1subFig-4.png,200,163,3
2007_04270190-Figure5-1subFig-5.png,174,166,3
2007_04270190-Figure5-1subFig-6.png,407,170,3
2007_04270190-Figure5-1subFig-7.png,211,152,3
2007_04270190-Figure5-1subFig-8.png,178,156,3
2007_04270191-Figure2-1subFig-1.png,254,207,3
2007_04270191-Figure5-1subFig-2.png,226,232,3
2007_04270191-Figure5-1subFig-5.png,196,187,3
2007_04270191-Figure6-1subFig-4.png,224,217,3
2007_04270191-Figure7-1subFig-1.png,230,270,3
2007_04270191-Figure7-1subFig-4.png,232,245,3
2007_04270191-Figure7-1subFig-7.png,227,248,3
2007_04270192-Figure1-1subFig-1.png,229,1012,3
2007_04270192-Figure4-1subFig-1.png,335,471,3
2007_04270192-Figure5-1subFig-1.png,346,477,3
2007_04270192-Figure9-1subFig-1.png,312,423,3
2007_04270193-Figure3-1subFig-1.png,219,1029,3
2007_04270193-Figure3-1subFig-2.png,432,1031,3
2007_04270193-Figure6-1subFig-1.png,262,452,3
2007_04270193-Figure6-1subFig-2.png,292,477,3
2007_04270193-Figure7-1subFig-2.png,284,456,3
2007_04270193-Figure8-1subFig-1.png,147,185,3
2007_04270194-Figure1-1subFig-1.png,292,994,3
2007_04270195-Figure1-1subFig-1.png,433,355,3
2007_04270195-Figure3-1subFig-1.png,266,260,3
2007_04270195-Figure3-1subFig-2.png,260,246,3
2007_04270195-Figure6-1subFig-1.png,302,419,3
2007_04270196-Figure1-1subFig-1.png,186,316,3
2007_04270196-Figure2-1subFig-1.png,272,318,3
2007_04270196-Figure4-1subFig-1.png,280,324,3
2007_04270196-Table2-1subFig-1.png,208,831,3
2007_04270197-Table4-1subFig-1.png,209,456,3
2007_04270197-Table5-1subFig-2.png,203,247,3
2007_04270197-Table6-1subFig-2.png,196,206,3
2007_04270197-Table7-1subFig-1.png,198,474,3
2007_04270198-Figure5-1subFig-1.png,224,556,3
2007_04270198-Figure7-1subFig-1.png,352,427,3
2007_04270198-Figure8-1subFig-1.png,191,230,3
2007_04270198-Figure8-1subFig-2.png,192,230,3
2007_04270198-Figure8-1subFig-3.png,191,231,3
2007_04270198-Figure8-1subFig-4.png,192,231,3
2007_04270198-Figure9-1subFig-1.png,191,230,3
2007_04270198-Figure9-1subFig-2.png,192,230,3
2007_04270198-Figure9-1subFig-3.png,191,231,3
2007_04270199-Figure1-1subFig-1.png,548,482,3
2007_04270199-Figure5-1subFig-1.png,377,477,3
2007_04270199-Figure6-1subFig-1.png,410,480,3
2007_04270199-Figure7-1subFig-1.png,270,430,3
2007_04270199-Figure9-1subFig-1.png,270,435,3
2007_04270200-Figure3-1subFig-2.png,164,218,3
2007_04270200-Figure3-1subFig-3.png,164,219,3
2007_04270200-Figure4-1subFig-1.png,112,221,3
2007_04270200-Figure4-1subFig-13.png,112,169,3
2007_04270200-Figure4-1subFig-17.png,112,169,3
2007_04270200-Figure4-1subFig-5.png,112,169,3
2007_04270200-Figure4-1subFig-9.png,112,169,3
2007_04270200-Figure5-1subFig-1.png,113,162,3
2007_04270200-Figure5-1subFig-3.png,113,162,3
2007_04270200-Figure5-1subFig-5.png,113,162,3
2007_04270200-Figure5-1subFig-7.png,113,162,3
2007_04270201-Figure14-1subFig-1.png,210,298,3
2007_04270201-Figure6-1subFig-1.png,258,371,3
2007_04270201-Figure7-1subFig-1.png,156,225,3
2007_04270201-Figure8-1subFig-1.png,156,225,3
2007_04270202-Figure3-1subFig-1.png,239,477,3
2007_04270202-Figure8-1subFig-27.png,79,283,3
2007_04270203-Figure1-1subFig-1.png,159,451,3
2007_04270203-Figure3-1subFig-1.png,267,347,3
2007_04270204-Figure2-1subFig-1.png,255,412,3
2007_04270204-Figure2-1subFig-2.png,257,412,3
2007_04270204-Figure2-1subFig-3.png,250,410,3
2007_04270204-Figure2-1subFig-4.png,256,411,3
2007_04270205-Figure11-1subFig-7.png,102,149,3
2007_04270205-Figure12-1subFig-5.png,102,149,3
2007_04270205-Figure13-1subFig-2.png,193,222,3
2007_04270205-Figure16-1subFig-2.png,200,220,3
2007_04270205-Figure3-1subFig-1.png,171,292,3
2007_04270205-Figure9-1subFig-2.png,197,222,3
2007_04270206-Figure2-1subFig-1.png,231,144,3
2007_04270206-Figure2-1subFig-3.png,231,160,3
2007_04270206-Figure3-1subFig-1.png,231,436,3
2007_04270206-Figure4-1subFig-1.png,258,230,3
2007_04270206-Figure7-1subFig-1.png,233,156,3
2007_04270206-Figure7-1subFig-2.png,233,156,3
2007_04270206-Figure7-1subFig-3.png,233,161,3
2007_04270206-Figure7-1subFig-4.png,234,156,3
2007_04270206-Figure7-1subFig-5.png,234,156,3
2007_04270206-Figure7-1subFig-6.png,234,160,3
2007_04270206-Figure7-1subFig-7.png,234,156,3
2007_04270206-Figure7-1subFig-8.png,234,156,3
2007_04270206-Figure7-1subFig-9.png,234,161,3
2007_04270206-Figure8-1subFig-2.png,204,239,3
2007_04270207-Figure1-1subFig-1.png,240,250,3
2007_04270207-Figure1-1subFig-2.png,240,251,3
2007_04270207-Figure4-1subFig-2.png,251,294,3
2007_04270207-Figure4-1subFig-3.png,251,294,3
2007_04270209-Figure3-1subFig-1.png,234,227,3
2007_04270209-Figure3-1subFig-2.png,234,257,3
2007_04270209-Figure4-1subFig-1.png,206,487,3
2007_04270212-Figure6-1subFig-1.png,194,228,3
2007_04270212-Figure8-1subFig-1.png,208,193,3
2007_04270213-Figure6-1subFig-1.png,149,204,3
2007_04270213-Figure6-1subFig-5.png,147,185,3
2007_04270213-Figure7-1subFig-3.png,146,179,3
2007_04270214-Figure2-1subFig-7.png,359,409,3
2007_04270216-Figure1-1subFig-1.png,202,247,3
2007_04270216-Figure6-1subFig-1.png,265,454,3
2007_04270216-Figure6-1subFig-2.png,266,454,3
2007_04270216-Figure7-1subFig-1.png,265,455,3
2007_04270216-Figure7-1subFig-2.png,266,455,3
2007_04270216-Figure8-1subFig-1.png,264,454,3
2007_04270216-Figure8-1subFig-2.png,266,454,3
2007_04270216-Table1-1subFig-1.png,186,499,3
2007_04270217-Figure6-1subFig-1.png,346,344,3
2007_04270217-Figure8-1subFig-10.png,183,225,3
2007_04270217-Figure8-1subFig-12.png,183,225,3
2007_04270217-Figure8-1subFig-2.png,183,224,3
2007_04270217-Figure8-1subFig-3.png,183,224,3
2007_04270218-Figure3-1subFig-2.png,237,234,3
2007_04270218-Figure4-1subFig-10.png,213,161,3
2007_04270218-Figure4-1subFig-11.png,222,400,3
2007_04270218-Figure4-1subFig-5.png,215,135,3
2007_04270218-Figure4-1subFig-6.png,210,161,3
2007_04270218-Figure4-1subFig-7.png,208,116,3
2007_04270218-Figure4-1subFig-8.png,223,176,3
2007_04270218-Figure4-1subFig-9.png,225,134,3
2007_04270219-Figure5-1subFig-2.png,276,215,3
2007_04270219-Figure5-1subFig-4.png,276,215,3
2007_04270219-Figure5-1subFig-6.png,276,215,3
2007_04270220-Figure1-1subFig-1.png,144,209,3
2007_04270220-Figure3-1subFig-4.png,310,188,3
2007_04270220-Figure4-1subFig-1.png,111,99,3
2007_04270220-Figure4-1subFig-3.png,244,205,3
2007_04270220-Figure4-1subFig-6.png,244,220,3
2007_04270220-Figure5-1subFig-1.png,248,493,3
2007_04270220-Figure6-1subFig-1.png,336,236,3
2007_04270220-Figure6-1subFig-2.png,335,249,3
2007_04270220-Figure7-1subFig-3.png,246,229,3
2007_04270221-Figure5-1subFig-1.png,203,247,3
2007_04270221-Figure5-1subFig-2.png,203,249,3
2007_04270221-Figure5-1subFig-3.png,204,248,3
2007_04270222-Figure4-1subFig-1.png,358,471,3
2007_04270222-Figure5-1subFig-1.png,358,471,3
2007_04270222-Figure6-1subFig-1.png,242,290,3
2007_04270222-Figure6-1subFig-2.png,239,297,3
2007_04270223-Figure2-1subFig-2.png,153,465,3
